,Genotype,date,modality,plant,order,no_visible_leaves,no_foliar_primordia,no_total_leaves,no_open_flowers,no_aborted_flowers,no_total_flowers,no_fruits,no_stolons,no_vegetative_bud,no_initiated_bud,no_floral_bud,type_of_crown,crown_status,stage,complete_module,vid,plant_vid
194,CF10277,19-04-2022,A,4.0,2,3,0,3,0,0,3.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,2064,2059
195,CF10277,19-04-2022,A,4.0,3,1,0,1,0,0,1.0,0.0,0,0,0,0,Extension,Inflorescence,60,True,2072,2059
196,CF10277,19-04-2022,A,4.0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,Branch,Inflorescence,aborted,True,2083,2059
197,CF10277,19-04-2022,A,4.0,2,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,2085,2059
198,CF10277,19-04-2022,A,4.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,I,False,2093,2059
199,CF10277,19-04-2022,A,4.0,1,1,0,1,0,0,0.0,0.0,0,1,0,0,Branch,dried/aborted/cutted,aborted,False,2107,2059
200,CF10277,19-04-2022,A,4.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,2113,2059
201,CF10277,19-04-2022,A,4.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,I,False,2118,2059
202,CF10277,19-04-2022,A,4.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,2131,2059
203,CF10277,19-04-2022,A,4.0,2,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,aborted,True,2136,2059
204,CF10277,19-04-2022,A,4.0,1,2,0,2,0,0,3.0,3.0,0,1,0,0,Extension,Inflorescence,89,True,2152,2059
205,CF10277,19-04-2022,A,4.0,2,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,2157,2059
206,CF10277,19-04-2022,A,5.0,0,9,0,9,0,0,14.0,14.0,0,1,0,0,Main,Inflorescence,89,True,2171,2170
207,CF10277,19-04-2022,A,5.0,1,2,0,2,0,0,5.0,5.0,0,2,0,0,Branch,Inflorescence,89,True,2173,2170
208,CF10277,19-04-2022,A,5.0,1,1,0,1,0,0,11.0,11.0,0,0,0,0,Branch,Inflorescence,89,True,2182,2170
209,CF10277,19-04-2022,A,5.0,2,1,0,1,0,0,4.0,4.0,0,0,0,0,Extension,Inflorescence,89,True,2184,2170
210,CF10277,19-04-2022,A,5.0,3,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,aborted,True,2186,2170
211,CF10277,19-04-2022,A,5.0,1,2,0,2,0,0,7.0,7.0,0,0,0,0,Branch,Inflorescence,89,True,2197,2170
212,CF10277,19-04-2022,A,5.0,2,2,0,2,0,0,0.0,0.0,0,2,0,0,Branch,dried/aborted/cutted,aborted,False,2199,2170
213,CF10277,19-04-2022,A,5.0,2,2,0,2,0,0,7.0,5.0,0,1,0,0,Extension,Inflorescence,89,True,2208,2170
214,CF10277,19-04-2022,A,5.0,3,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,aborted,False,2213,2170
215,CF10277,19-04-2022,A,5.0,1,2,0,2,0,0,12.0,11.0,0,1,0,0,Branch,Inflorescence,89,True,2224,2170
216,CF10277,19-04-2022,A,5.0,2,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,G,False,2229,2170
217,CF10277,19-04-2022,A,5.0,1,2,0,2,0,0,7.0,7.0,0,0,0,0,Branch,Inflorescence,89,True,2242,2170
218,CF10277,19-04-2022,A,5.0,2,2,0,2,0,0,4.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,2244,2170
219,CF10277,19-04-2022,A,5.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,aborted,False,2249,2170
220,CF10277,19-04-2022,A,5.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,aborted,False,2259,2170
221,CF10277,19-04-2022,A,5.0,1,2,1,3,0,0,0.0,0.0,0,3,0,0,Branch,dried/aborted/cutted,aborted,False,2275,2170
222,CF10277,19-04-2022,A,5.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,2287,2170
223,CF10277,19-04-2022,A,5.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,aborted,False,2292,2170
224,CF10277,19-04-2022,A,5.0,1,2,0,2,0,0,5.0,5.0,0,1,0,0,Extension,Inflorescence,89,True,2308,2170
225,CF10277,19-04-2022,A,5.0,2,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,2313,2170
226,CF10277,19-04-2022,A,6.0,0,4,0,4,0,0,0.0,0.0,0,1,0,0,Main,Inflorescence,coupe,True,2327,2326
227,CF10277,19-04-2022,A,6.0,1,1,0,1,0,0,9.0,9.0,0,0,0,0,Branch,Inflorescence,89,True,2329,2326
228,CF10277,19-04-2022,A,6.0,2,2,0,2,0,0,6.0,4.0,0,1,0,0,Extension,Inflorescence,89,True,2331,2326
229,CF10277,19-04-2022,A,6.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,aborted,False,2336,2326
230,CF10277,19-04-2022,A,6.0,1,2,0,2,0,0,9.0,9.0,0,1,0,0,Branch,Inflorescence,89,True,2353,2326
231,CF10277,19-04-2022,A,6.0,2,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,aborted,True,2358,2326
232,CF10277,19-04-2022,A,6.0,1,3,0,3,0,0,21.0,21.0,0,1,0,0,Extension,Inflorescence,89,True,2380,2326
233,CF10277,19-04-2022,A,6.0,2,3,0,3,0,0,7.0,7.0,0,2,0,0,Branch,Inflorescence,89,True,2385,2326
234,CF10277,19-04-2022,A,6.0,3,3,1,4,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,aborted,True,2393,2326
235,CF10277,19-04-2022,A,6.0,2,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,2415,2326
236,CF10277,19-04-2022,A,6.0,3,2,0,2,0,0,0.0,0.0,0,1,0,0,Extension,dried/aborted/cutted,aborted,False,2420,2326
237,CF12074,25-04-2022,A,1.0,0,2,0,2,0,0,0.0,0.0,0,0,0,0,Main,Inflorescence,coupe,True,2438,2437
238,CF12074,25-04-2022,A,1.0,1,2,0,2,0,0,4.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,2440,2437
239,CF12074,25-04-2022,A,1.0,2,6,0,6,0,0,9.0,5.0,0,5,0,0,Extension,Inflorescence,89,True,2445,2437
240,CF12074,25-04-2022,A,1.0,3,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,55,True,2462,2437
241,CF12074,25-04-2022,A,1.0,1,6,0,6,0,0,6.0,5.0,0,1,0,0,Extension,Inflorescence,89,True,2482,2437
242,CF12074,25-04-2022,A,1.0,2,4,0,4,0,0,9.0,9.0,0,3,0,0,Branch,Inflorescence,89,True,2484,2437
243,CF12074,25-04-2022,A,1.0,3,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,2495,2437
244,CF12074,25-04-2022,A,1.0,4,3,3,6,0,0,0.0,0.0,0,6,0,0,Extension,dried/aborted/cutted,D,False,2500,2437
245,CF12074,25-04-2022,A,1.0,2,3,0,3,0,0,8.0,6.0,0,2,0,0,Branch,Inflorescence,89,True,2523,2437
246,CF12074,25-04-2022,A,1.0,3,2,0,2,0,0,8.0,7.0,0,1,0,0,Extension,Inflorescence,89,True,2531,2437
247,CF12074,25-04-2022,A,1.0,4,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,2536,2437
248,CF12074,25-04-2022,A,1.0,2,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,2550,2437
249,CF12074,25-04-2022,A,1.0,3,3,0,3,0,0,11.0,4.0,0,2,0,0,Extension,Inflorescence,71,True,2555,2437
250,CF12074,25-04-2022,A,1.0,4,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,2563,2437
251,CF12074,25-04-2022,A,1.0,2,2,0,2,0,0,8.0,7.0,0,1,0,0,Branch,Inflorescence,89,True,2577,2437
252,CF12074,25-04-2022,A,1.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,2582,2437
253,CF12074,25-04-2022,A,1.0,2,2,0,2,0,0,10.0,10.0,0,1,0,0,Extension,Inflorescence,89,True,2601,2437
254,CF12074,25-04-2022,A,1.0,3,3,0,3,0,0,12.0,11.0,0,2,0,0,Extension,Inflorescence,89,True,2606,2437
255,CF12074,25-04-2022,A,1.0,4,2,1,3,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,H,False,2614,2437
256,CF12074,25-04-2022,A,2.0,0,6,0,6,0,0,10.0,10.0,0,0,0,0,Main,Inflorescence,89,True,2636,2635
257,CF12074,25-04-2022,A,2.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,2638,2635
258,CF12074,25-04-2022,A,2.0,2,3,0,3,0,0,3.0,1.0,0,2,1,0,Extension,Inflorescence,71,True,2643,2635
259,CF12074,25-04-2022,A,2.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,initiated,A,False,2651,2635
260,CF12074,25-04-2022,A,2.0,1,1,0,1,0,0,7.0,7.0,0,0,0,0,Branch,Inflorescence,89,True,2662,2635
261,CF12074,25-04-2022,A,2.0,2,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,2664,2635
262,CF12074,25-04-2022,A,2.0,3,3,0,3,0,0,3.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,2669,2635
263,CF12074,25-04-2022,A,2.0,1,2,0,2,0,0,3.0,3.0,0,1,0,0,Branch,Inflorescence,89,True,2686,2635
264,CF12074,25-04-2022,A,2.0,2,3,0,3,0,0,8.0,5.0,0,2,0,0,Extension,Inflorescence,89,True,2691,2635
265,CF12074,25-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,2,1,0,Extension,Inflorescence,55,True,2699,2635
266,CF12074,25-04-2022,A,2.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,2716,2635
267,CF12074,25-04-2022,A,2.0,2,2,0,2,0,0,3.0,3.0,0,1,0,0,Extension,Inflorescence,89,True,2721,2635
268,CF12074,25-04-2022,A,2.0,3,3,0,3,0,0,3.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,2726,2635
269,CF12074,25-04-2022,A,2.0,4,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,F,False,2734,2635
270,CF12074,25-04-2022,A,2.0,1,1,0,1,0,0,6.0,6.0,0,0,0,0,Branch,Inflorescence,89,True,2749,2635
271,CF12074,25-04-2022,A,2.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,2751,2635
272,CF12074,25-04-2022,A,2.0,1,3,0,3,0,0,6.0,6.0,0,2,0,0,Extension,Inflorescence,89,True,2767,2635
273,CF12074,25-04-2022,A,2.0,2,4,0,4,0,0,3.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,2775,2635
274,CF12074,25-04-2022,A,2.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Branch,dried/aborted/cutted,F,False,2783,2635
275,CF12074,25-04-2022,A,2.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,F,False,2792,2635
276,CF12074,25-04-2022,A,3.0,0,2,0,2,0,0,0.0,0.0,0,0,0,0,Main,Inflorescence,coupe,True,2804,2803
277,CF12074,25-04-2022,A,3.0,1,2,0,2,0,0,2.0,2.0,0,1,0,0,Branch,Inflorescence,89,True,2806,2803
278,CF12074,25-04-2022,A,3.0,2,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,2811,2803
279,CF12074,25-04-2022,A,3.0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,Extension,Inflorescence,coupe,True,2827,2803
280,CF12074,25-04-2022,A,3.0,2,7,0,7,0,0,12.0,12.0,1,2,0,0,Extension,Inflorescence,89,True,2829,2803
281,CF12074,25-04-2022,A,3.0,3,1,0,1,0,0,9.0,9.0,0,0,0,0,Branch,Inflorescence,89,True,2834,2803
282,CF12074,25-04-2022,A,3.0,4,4,0,4,0,0,3.0,3.0,0,3,0,0,Extension,Inflorescence,89,True,2836,2803
283,CF12074,25-04-2022,A,3.0,5,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,2847,2803
284,CF12074,25-04-2022,A,3.0,3,2,0,2,0,0,5.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,2864,2803
285,CF12074,25-04-2022,A,3.0,3,3,0,3,0,0,6.0,6.0,0,2,0,0,Branch,Inflorescence,89,True,2888,2803
286,CF12074,25-04-2022,A,3.0,4,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,2896,2803
287,CF12074,25-04-2022,A,3.0,3,2,0,2,0,0,7.0,7.0,0,1,0,0,Extension,Inflorescence,89,True,2909,2803
288,CF12074,25-04-2022,A,3.0,4,3,0,3,0,0,3.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,2914,2803
289,CF12074,25-04-2022,A,3.0,5,1,3,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,2922,2803
290,CF12074,25-04-2022,A,4.0,0,2,0,2,0,0,12.0,12.0,0,0,0,0,Main,Inflorescence,89,True,2942,2941
291,CF12074,25-04-2022,A,4.0,1,2,0,2,0,0,6.0,6.0,0,0,0,0,Branch,Inflorescence,89,True,2944,2941
292,CF12074,25-04-2022,A,4.0,2,3,0,3,0,0,4.0,1.0,0,2,0,0,Branch,Inflorescence,71,True,2946,2941
293,CF12074,25-04-2022,A,4.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,F,False,2954,2941
294,CF12074,25-04-2022,A,4.0,2,5,0,5,0,0,0.0,0.0,0,4,0,0,Extension,Inflorescence,55,True,2964,2941
295,CF12074,25-04-2022,A,4.0,1,1,0,1,0,0,7.0,7.0,0,0,0,0,Extension,Inflorescence,89,True,2986,2941
296,CF12074,25-04-2022,A,4.0,2,4,0,4,0,0,3.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,2988,2941
297,CF12074,25-04-2022,A,4.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Branch,dried/aborted/cutted,F,False,2996,2941
298,CF12074,25-04-2022,A,4.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,E,False,3005,2941
299,CF12074,25-04-2022,A,5.0,0,4,0,4,0,0,0.0,0.0,0,0,0,0,Main,Inflorescence,coupe,True,3017,3016
300,CF12074,25-04-2022,A,5.0,1,1,0,1,0,0,1.0,1.0,0,0,0,0,Branch,Inflorescence,71,True,3019,3016
301,CF12074,25-04-2022,A,5.0,2,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,3021,3016
302,CF12074,25-04-2022,A,5.0,1,3,0,3,0,0,2.0,2.0,0,2,0,0,Branch,Inflorescence,89,True,3037,3016
303,CF12074,25-04-2022,A,5.0,2,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,D,False,3045,3016
304,CF12074,25-04-2022,A,5.0,1,4,0,4,0,0,8.0,8.0,0,2,0,0,Branch,Inflorescence,89,True,3061,3016
305,CF12074,25-04-2022,A,5.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Branch,dried/aborted/cutted,aborted,False,3069,3016
306,CF12074,25-04-2022,A,5.0,2,4,0,4,0,0,2.0,1.0,0,3,0,0,Extension,Inflorescence,71,True,3084,3016
307,CF12074,25-04-2022,A,5.0,3,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,3095,3016
308,CF12074,25-04-2022,A,5.0,1,7,0,7,0,0,10.0,10.0,1,2,0,0,Extension,Inflorescence,89,True,3112,3016
309,CF12074,25-04-2022,A,5.0,2,3,0,3,0,0,5.0,5.0,0,2,0,0,Branch,Inflorescence,89,True,3117,3016
310,CF12074,25-04-2022,A,5.0,2,2,0,2,0,0,6.0,3.0,0,1,0,0,Branch,Inflorescence,89,True,3135,3016
311,CF12074,25-04-2022,A,5.0,2,3,0,3,0,0,5.0,4.0,0,2,0,0,Branch,Inflorescence,89,True,3153,3016
312,CF12074,25-04-2022,A,5.0,3,1,3,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,E,False,3161,3016
313,CF12074,25-04-2022,A,5.0,2,2,0,2,0,0,5.0,5.0,0,1,0,0,Extension,Inflorescence,89,True,3177,3016
314,CF12074,25-04-2022,A,5.0,3,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,E,False,3182,3016
315,CF12074,25-04-2022,A,6.0,0,7,0,7,0,0,11.0,11.0,0,2,0,0,Main,Inflorescence,89,True,3200,3199
316,CF12074,25-04-2022,A,6.0,1,4,0,4,0,0,8.0,8.0,0,2,0,0,Branch,Inflorescence,89,True,3202,3199
317,CF12074,25-04-2022,A,6.0,2,4,0,4,0,0,0.0,0.0,0,4,0,0,Branch,dried/aborted/cutted,H,False,3210,3199
318,CF12074,25-04-2022,A,6.0,2,5,0,5,0,0,6.0,2.0,0,3,0,0,Extension,Inflorescence,71,True,3225,3199
319,CF12074,25-04-2022,A,6.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,H,False,3242,3199
320,CF12074,25-04-2022,A,6.0,1,4,0,4,0,0,9.0,9.0,0,2,0,0,Branch,Inflorescence,89,True,3253,3199
321,CF12074,25-04-2022,A,6.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Branch,dried/aborted/cutted,aborted,False,3261,3199
322,CF12074,25-04-2022,A,6.0,2,2,0,2,0,0,7.0,7.0,0,1,0,0,Extension,Inflorescence,89,True,3273,3199
323,CF12074,25-04-2022,A,6.0,3,3,0,3,0,0,5.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,3278,3199
324,CF12074,25-04-2022,A,6.0,1,4,0,4,0,0,9.0,9.0,0,2,0,0,Branch,Inflorescence,89,True,3295,3199
325,CF12074,25-04-2022,A,6.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Branch,dried/aborted/cutted,H,False,3303,3199
326,CF12074,25-04-2022,A,6.0,2,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,3318,3199
327,CF12074,25-04-2022,A,6.0,3,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,3323,3199
328,CF12074,25-04-2022,A,6.0,1,3,0,3,0,0,6.0,6.0,0,2,0,0,Branch,Inflorescence,89,True,3343,3199
329,CF12074,25-04-2022,A,6.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,3351,3199
330,CF12074,25-04-2022,A,6.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,3367,3199
331,CF12074,25-04-2022,A,6.0,2,4,0,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,55,False,3372,3199
332,CF9416,25-04-2022,A,1.0,0,7,0,7,0,0,9.0,8.0,1,2,0,0,Main,Inflorescence,89,True,3389,3388
333,CF9416,25-04-2022,A,1.0,1,5,2,7,0,0,0.0,0.0,0,7,0,0,Branch,dried/aborted/cutted,H,False,3391,3388
334,CF9416,25-04-2022,A,1.0,1,3,0,3,0,0,19.0,14.0,0,2,0,0,Branch,Inflorescence,89,True,3418,3388
335,CF9416,25-04-2022,A,1.0,1,5,0,5,0,0,6.0,6.0,0,4,0,0,Branch,Inflorescence,89,True,3442,3388
336,CF9416,25-04-2022,A,1.0,2,3,0,3,0,0,2.0,2.0,0,2,0,0,Extension,Inflorescence,89,True,3456,3388
337,CF9416,25-04-2022,A,1.0,3,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,3464,3388
338,CF9416,25-04-2022,A,1.0,1,5,0,5,0,0,4.0,4.0,0,3,0,0,Extension,Inflorescence,89,True,3481,3388
339,CF9416,25-04-2022,A,1.0,2,1,1,2,0,0,0.0,0.0,0,2,0,0,Branch,dried/aborted/cutted,G,False,3492,3388
340,CF9416,25-04-2022,A,1.0,2,4,0,4,0,0,4.0,1.0,0,2,0,0,Extension,Inflorescence,71,True,3501,3388
341,CF9416,25-04-2022,A,1.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Branch,dried/aborted/cutted,H,False,3509,3388
342,CF9416,25-04-2022,A,1.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,3521,3388
343,CF9416,25-04-2022,A,2.0,0,6,0,6,0,0,4.0,3.0,0,1,0,0,Main,Inflorescence,89,True,3536,3535
344,CF9416,25-04-2022,A,2.0,1,5,0,5,0,0,6.0,6.0,0,4,0,0,Branch,Inflorescence,89,True,3538,3535
345,CF9416,25-04-2022,A,2.0,2,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,3552,3535
346,CF9416,25-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,55,True,3560,3535
347,CF9416,25-04-2022,A,2.0,4,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,H,False,3568,3535
348,CF9416,25-04-2022,A,2.0,1,1,0,1,0,0,4.0,4.0,0,0,0,0,Branch,Inflorescence,89,True,3580,3535
349,CF9416,25-04-2022,A,2.0,2,2,0,2,0,0,3.0,2.0,0,1,0,0,Extension,Inflorescence,89,True,3582,3535
350,CF9416,25-04-2022,A,2.0,3,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,3587,3535
351,CF9416,25-04-2022,A,2.0,1,2,0,2,0,0,0.0,0.0,0,1,0,0,Branch,Inflorescence,I,True,3604,3535
352,CF9416,25-04-2022,A,2.0,2,5,0,5,0,0,0.0,0.0,0,5,0,0,Extension,vegetative,H,False,3607,3535
353,CF9416,25-04-2022,A,2.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Branch,vegetative,,False,3609,3535
354,CF9416,25-04-2022,A,2.0,1,1,0,1,0,0,0.0,0.0,0,1,0,0,Branch,Inflorescence,aborted,True,3635,3535
355,CF9416,25-04-2022,A,2.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,vegetative,,False,3637,3535
356,CF9416,25-04-2022,A,2.0,1,4,0,4,0,0,0.0,0.0,0,4,0,0,Branch,vegetative,,False,3653,3535
357,CF9416,25-04-2022,A,2.0,1,3,0,3,0,0,4.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,3668,3535
358,CF9416,25-04-2022,A,2.0,2,2,0,2,0,0,3.0,0.0,0,1,0,0,Extension,Inflorescence,60,True,3676,3535
359,CF9416,25-04-2022,A,2.0,3,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,F,True,3681,3535
360,CF9416,25-04-2022,A,3.0,0,7,0,7,0,0,6.0,6.0,0,2,0,0,Main,Inflorescence,89,True,3696,3695
361,CF9416,25-04-2022,A,3.0,1,1,0,1,0,0,6.0,6.0,0,0,0,0,Branch,Inflorescence,89,True,3698,3695
362,CF9416,25-04-2022,A,3.0,2,3,0,3,0,0,3.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,3700,3695
363,CF9416,25-04-2022,A,3.0,3,3,0,3,0,0,2.0,1.0,0,2,0,0,Extension,Inflorescence,71,True,3708,3695
364,CF9416,25-04-2022,A,3.0,4,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,3716,3695
365,CF9416,25-04-2022,A,3.0,1,3,0,3,0,0,3.0,3.0,0,2,0,0,Branch,Inflorescence,89,True,3731,3695
366,CF9416,25-04-2022,A,3.0,2,2,0,2,0,0,0.0,0.0,0,0,0,0,Extension,Inflorescence,coupe,True,3739,3695
367,CF9416,25-04-2022,A,3.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Branch,dried/aborted/cutted,H,False,3741,3695
368,CF9416,25-04-2022,A,3.0,3,4,0,4,0,0,3.0,0.0,0,3,0,0,Extension,Inflorescence,60,True,3756,3695
369,CF9416,25-04-2022,A,3.0,4,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,3767,3695
370,CF9416,25-04-2022,A,3.0,1,2,0,2,0,0,4.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,3782,3695
371,CF9416,25-04-2022,A,3.0,2,3,0,3,0,0,7.0,7.0,0,2,0,0,Extension,Inflorescence,89,True,3787,3695
372,CF9416,25-04-2022,A,3.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Branch,dried/aborted/cutted,G,False,3792,3695
373,CF9416,25-04-2022,A,3.0,1,3,0,3,0,0,5.0,5.0,0,2,0,0,Branch,Inflorescence,89,True,3815,3695
374,CF9416,25-04-2022,A,3.0,2,3,0,3,0,0,2.0,1.0,0,3,0,0,Extension,Inflorescence,71,True,3823,3695
375,CF9416,25-04-2022,A,3.0,1,3,0,3,0,0,6.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,3839,3695
376,CF9416,25-04-2022,A,3.0,2,4,0,4,0,0,3.0,1.0,0,3,0,0,Extension,Inflorescence,71,True,3847,3695
377,CF9416,25-04-2022,A,4.0,0,12,0,12,0,0,8.0,8.0,2,6,0,0,Main,Inflorescence,89,True,3870,3869
378,CF9416,25-04-2022,A,4.0,1,5,0,5,0,0,7.0,5.0,0,3,0,0,Branch,Inflorescence,89,True,3881,3869
379,CF9416,25-04-2022,A,4.0,2,5,0,5,0,0,3.0,3.0,0,4,0,0,Branch,Inflorescence,89,True,3892,3869
380,CF9416,25-04-2022,A,4.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,3906,3869
381,CF9416,25-04-2022,A,4.0,2,3,0,3,0,0,4.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,3919,3869
382,CF9416,25-04-2022,A,4.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,3927,3869
383,CF9416,25-04-2022,A,4.0,1,2,0,2,0,0,5.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,3944,3869
384,CF9416,25-04-2022,A,4.0,2,4,2,6,0,0,0.0,0.0,0,6,0,0,Extension,dried/aborted/cutted,G,False,3949,3869
385,CF9416,25-04-2022,A,4.0,1,3,0,3,0,0,5.0,4.0,0,2,0,0,Branch,Inflorescence,89,True,3971,3869
386,CF9416,25-04-2022,A,4.0,2,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,F,False,3979,3869
387,CF9416,25-04-2022,A,4.0,1,2,0,2,0,0,5.0,5.0,0,1,0,0,Extension,Inflorescence,89,True,4010,3869
388,CF9416,25-04-2022,A,4.0,2,4,0,4,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,60,True,4015,3869
389,CF9416,25-04-2022,A,5.0,0,6,0,6,0,0,9.0,9.0,0,4,0,0,Main,Inflorescence,89,True,4041,4040
390,CF9416,25-04-2022,A,5.0,1,3,0,3,0,0,6.0,6.0,0,2,0,0,Branch,Inflorescence,89,True,4055,4040
